Funeral Home,Clean FH name for LP,,Landing Page Built,Buttons Completed,Zap,Mailchimp Template,Mailchimp Audience,Mailchimp complete,Mailchimp Audience name,Mailchimp Audience Id,New Landing page name,Form code added,Page Published in Leadpages,Page switched in Wordpress,Notes,,2022 Landing page Address,new lp core url,2023 NEW LP URL,Account Owner,Campaign Name,Campaign ID,NEW campaign ID,URL param,Counselor (Contact + Lead Owner),Contact ID,Lead Owner ID,Account ID,L2P?,Logo link,Logo above header,Header Link,Video Embed code,Email Customizations,LP Customizations,Automation Customizations,CC'd on Emails,Account Website,zapier identifier,Notes
Ringa Funeral Home and Cremation Service- Lake Villa,Ringa Funeral Home and Cremation Service,,,✅,,✅,✅,✅,Ringa- Landing Page,3a351944d9,,,,,,,http://preplanafuneral.com/ringa,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=176,Laura Coffey,Internet Campaign - Ringa Funeral Home,7010B000000CzHP,7014O000001qGdB,176,Andrew Ringa,0030B00002A5gG8,0054O000008r18A,0010B00001wvmbd,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Ringa%20Logo.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Ringa.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823843967?h=870057ccd5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Plan Ahead with Ringa Funeral Home""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,custom video,,,,,
Lawrence-Sorensen Funeral Home- North Chapel,Lawrence-Sorensen Funeral Home,,✅,✅,,,,,Lawrence-Sorensen-Landing Page,0f2feaed3d,,,,✅,,,https://preplanafuneral.com/lawrencesorensen,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=179,Sabrina Simmons,Internet Campaign- Lawrence-Sorensen Funeral Home,701U0000001EFej,7014O000001qGe5,179,Marcy Ronk,0034O00002xDkzNQAS,0054O000008r18A,001U000000Wmdtv,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Lawrence-Sorensen%20New%20Logo.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Lawrence-Sorensen.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Millet-Guidry Funeral Home- LaPlace,Millet-Guidry Funeral Home,,,✅,,✅,✅,✅,Millet-Guidry FH- Landing Page,2ac4748ec3,,,,✅,,,http://preplanafuneral.com/millet,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=180,Suzanne Lundin,Internet Campaign- Millet-Guidry Funeral Home,7014O000001FG0D,,180,Catherine Gauthier,0034O000030eW4m,0054O00000A8owi,0014O00002Mc9fK,yes,https://info.preplanafuneral.com/rs/852-LNK-689/images/Millet-Guidry%20Logo.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Millet-Guidry.header.png,,,no video,,,,,
Sandifer Funeral Home- Westminster,Sandifer Funeral Home,,✅,✅,,✅,✅,✅,Sandifer- Landing Page,27e985921f,,,,✅,,,http://preplanafuneral.com/sandifer,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=181,Suzanne Lundin,Internet Campaign- Sandifer Funeral Home,7014O000001FFY7,7014O000001qGdo,181,Ben Hood,0034O000030eWsA,0054O000006tZxr,0014O00002Mcnj6,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Sandifer%20-%20Logo.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Sandifer.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Robertson Funeral and Cremation Service- Charlotte,Robertson Funeral and Cremation Service,,,,,✅,✅,✅,Robertson FH- Landing Page,abd42418a8,,,,✅,,,https://preplanafuneral.com/robertson,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=185,Suzanne Lundin,Internet Campaign- Roberston Funeral and Cremation Service,7014O000001qDOI,7014O000001qGdN,185,Gary Wilking,0030B00002IBTDB,0054O000009PT3p,0010B0000226bcE,yes,https://info.preplanafuneral.com/rs/852-LNK-689/images/Robertson%20Logo.jpeg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Robertson.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Ahlgrim & Sons Funeral and Cremation Service- Schaumburg,Ahlgrim & Sons Funeral and Cremation Services,,,,,,,,,,,,,,,,http://preplanafuneral.com/ahlgrim,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=193,Laura Coffey,Internet Campaign - Ahlgrim & Sons Funeral and Cremation,7010B000000spDb,7014O000001qGdW,193,Kathy Ahlgrim,0030B00002S2Bem,0054O000008r18A,0010B000025NpPl,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Ahlgrim%20Logo.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Ahlgrim%20FH.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Canale Funeral Directors - Memphis,Canale Funeral Directors,,✅,✅,,✅,✅,✅,Canale- Landing Page,bdd77d01e9,,,,✅,,,www.preplanafuneral.com/canale,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=194,Sabrina Simmons,Internet Campaign - Canale Funeral Directors,7010B000000uhC0,7014O000001qGcf,194,Larry Thompson,0030B00002D6kMD,0054O000006tjYr,001U000000fjjZS,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Canale%20Logo.jpg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Canale.Header.jpg,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,www.canalefuneraldirectors.com,canale-funeral-directors,
Christy-Smith Funeral Homes - Sioux City,Christy-Smith Funeral Homes,,✅,✅,,✅,✅,✅,Christy-Smith - Landing Page,b68926e3cc,,,,✅,,,http://preplanafuneral.com/christysmith,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=195,Caryl Jermier,Internet Campaign - Christy-Smith Funeral Home,7014O000000vP5k,7014O000001qGdI,195,Kelly Hines Eckhoff,0034O00002TFCSQ,0054O000006tjYm,0010B000024bWcM,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Christy-Smith%20Logo.jpg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Christy.Smith.LP.Header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,https://www.christysmith.com/,,
Forbis & Dick Funeral Service - Burroughs Funeral Home,Forbis & Dick Funeral Service - Burroughs Funeral Home,,✅,✅,,✅,✅,✅,Forbis and Dick (Burroughs)- Landing Page,5c92a7993e,,,,✅,,,http://preplanafuneral.com/forbisburroughs,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=197,Suzanne Lundin,Internet Campaign - Burroughs Funeral Service,7014O000001J8D3,,197,Todd Harmon,0034O000034G3jS,0054O000009PdRD,001U000001QVI5M,yes,https://info.preplanafuneral.com/rs/852-LNK-689/images/Burroughs%20Funeral%20Home.jpg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Burroughs.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,https://www.burroughsfuneralhome.com/,forbis-dick-fh-burroughs,
Forbis & Dick Funeral Service - Eaton Funeral Service,Eaton Funeral Service,,✅,✅,,✅,✅,✅,Eaton-Landing Page,903f053612,,,,✅,,,http://preplanafuneral.com/eaton,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=198,Suzanne Lundin,Internet Campaign - Eaton Funeral Service,7014O000001J8Co,,198,Todd Harmon,0034O000034G3jN,0054O000009PdRD,001U000001QVI86,yes,https://info.preplanafuneral.com/rs/852-LNK-689/images/Eaton%20Funeral%20Service.jpg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Eaton.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,https://www.eatonfuneralservice.com/,eaton-funeral-service,
Forbis & Dick Funeral Service - Ray Funeral Home,Forbis & Dick Funeral Service- Ray Funeral Home,,✅,✅,,✅,✅,✅,Ray- Landing Page,7198bccb09,,,,✅,,,http://preplanafuneral.com/ray,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=200,Suzanne Lundin,Internet Campaign - Ray Funeral Service,7014O000001J8Cy,,200,Todd Harmon,0034O000034G3jE,0054O000009PdRD,001U000001QVIA7,yes,https://info.preplanafuneral.com/rs/852-LNK-689/images/Ray%20Funeral%20Home.jpg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Ray.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,https://www.rayfuneralhome.com/,ray-fh,
Lane Funeral Home on Ashland Terrace-Chattanooga,Lane Funeral Home on Ashland Terrace,,✅,✅,,✅,✅,✅,Lane FH- Landing Page,48cf5ee157,,,,✅,,,https://preplanafuneral.com/lane,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=201,Sabrina Simmons,Internet Campaign - Lane Funeral Home on Ashland Terrace,7014O000001Jfhb,7014O000001qGcc,201,April Prestwood,0034O000033iNp2,0054O000008r18A,0010B00001w0OuQ,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Lane.Ashland.Terrace.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Lane.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>","3 Buttons- TB, Cremation, POM Kit",,,,,,
Noe-Brooks Funeral Home,Noe-Brooks Funeral Home and Crematory,,✅,✅,,✅,✅,✅,Noe-Brooks Landing Page,fb9d22c577,,,,,,,https://preplanafuneral.com/noe-brooks/,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=204,Suzanne Lundin,Internet Campaign - Noe-Brooks Funeral Home,7014O000001hJPc,7014O000001qGdu,204,Jimmy Sawyer,0034O00002vQrwQ,0054O0000091V3Z,001U000001PDnLV,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Noe-Brooks%20Logo%20from%20FB.jpeg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Noe-Brooks.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Rafferty Funeral Home - Moline,Rafferty Funeral Home,,✅,✅,✅,✅,✅,✅,Rafferty- Landing Page,c765cc8136,,,,✅,video unavailable,,www.preplanafuneral.com/rafferty,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=208,Laura Coffey,Internet Campaign - Rafferty Funeral Home,701U0000000CJeB,7014O000001qGda,208,"
Kevin Rafferty",003U000000avV5b,0050B000007pzQf,001U000000V7bQT,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Raffery%20Logo.jpg,https://info.preplanafuneral.com/rs/852-LNK-689/images/Raffery%20Logo.jpg,https://info.preplanafuneral.com/rs/852-LNK-689/images/Rafferty.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,www.raffertyfunerals.com,rafferty-fh,
Anders-Rice- Asheville,Anders-Rice Funeral Home,,,,,,,,,,,,,,,,https://preplanafuneral.com/andersrice,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=212,Suzanne Lundin,Internet Campaign- Anders-Rice Funeral Home,7014O000001qG6V,7014O000001qGe7,212,Adam Roper,0034O000033imwW,0054O000008r18A,0014O00002Tpbxo,,https://info.preplanafuneral.com/rs/852-LNK-689/images/black-transparent-background-300dpi-ar-logo_21f6dde3d5b24f5da59a9da95a772153.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Anders-Rice.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Colonial Wojceichowski Funeral Home - Niles,Colonial Wojceichowski Funeral Home,,✅,✅,,✅,✅,✅,Colonial Wojciechowski- Landing Page,eeec92c325,,,,✅,,,www.preplanafuneral.com/colonial,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=213,Laura Coffey,Internet Campaign - Colonial Wojciechowski Funeral Home - Niles,701U0000000CIlu,7014O000001qGdZ,213,Brad Rushton,003U000000v1uVz,0054O000008r18A,001U000000lMVSD,,https://info.preplanafuneral.com/rs/852-LNK-689/images/colonial logo- small.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Colonia.%20Niles.Header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,www.colonialfuneral.com,colonial-wojceichowski-fh,
Johnson-Williams Funeral Home- New Bern,Johnson-Williams Funeral Home,,1,1,1,1,1,1,,,,,1,1,,,https://preplanafuneral.com/johnsonwilliams,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=214,Sabrina Simmons,Internet Campaign- Johnson-Williams Funeral Home,7014O000001qFkn,7014O000001qGcy,214,Pattye Williams,003U000000axZrJ,0054O000008r18A,001U000000VWG0I,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Johnson Williams Logo-small.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Johnson-Williams.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
Johnson's Funeral Home- Georgetown,Johnson's Funeral Home,,✅,✅,,✅,✅,✅,Johnson's Funeral Home- Landing Page,e4b80b49e6,,,,,,,https://preplanafuneral.com/johnsons,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=215,Sabrina Simmons,Internet Campaign- Johnson's Funeral Home,7014O000001qFCo,7014O000001qGe8,215,Lynn Hisle,0034O000034EFUd,0054O00000AVKgZ,0014O00002MeGMa,,https://info.preplanafuneral.com/rs/852-LNK-689/images/JFH Logo-small.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Johnson%27s.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,,,,,,
J.M. Dunbar Funeral Home & Crematory - Roebuck,J.M. Dunbar Funeral Home & Crematory,,,,,,,,,,,,,,,,www.preplanafuneral.com/jmdunbar,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=216,,,,,216,Jimmie Dunbar,003U000001XEi3v,0054O000008r18A,001U000001VU92e,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Dunbar%20Logo.jpg,,https://info.preplanafuneral.com/rs/852-LNK-689/images/JM.Dunbar.Header.png,"<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823884273?h=46228c9084&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""J.M. Dunbar Funeral Home Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",,custom video - old old Connor vid,,,,,
Pines Funeral Home- Carthage,Pines Funeral Homes,,,,,,,,,,,,,,,,www.preplanafuneral.com/pines,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=217,,,,,217,David Thomas,0034O000035KHqo,0054O000009hh9J,001U000000vqLKw,,https://info.preplanafuneral.com/rs/852-LNK-689/images/pines- small.png,,https://info.preplanafuneral.com/rs/852-LNK-689/images/Pines.header.png,"<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/823826592?h=bc453c71fe&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Preplanning Video""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",2 Buttons- POM Kit & Cemetery Information,,,,,,
"Biereley-Hale Funeral Home, Inc. - Madisonville","Biereley-Hale Funeral Home, Inc.",,,,,,,,,,,,,,,,www.preplanafuneral.com/biereleyhale,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=,https://info.preplanafuneral.com/2023-Landing-page-conversion.html?client_code=218,,,,,218,David Tallent,0030B00001yxM2C,0054O0000091SbT,0010B00001oGzD7,,,,,,,,,,,,
